_type,_id,_revision,_page.next,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,debitas,sroves_greitis,vandens_temp,suspend_medziagos,sarmingumas,deguon_istirpes,deguon_prisotinimas,ph,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,chem_deg_suvartojimas,anglingumas,chloridai,kalcis,kalis,magnis,natris,sulfatai,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis,p4_nonilfenolis_sakot,p4_n_nonilfenolis_sakot,p4_tert_oktilfenolis,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,chloralkanai,hbcdd,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,p17_alfa_etinilestradiolis,p17_beta_estradiolis,estronas,eritromicinas,klaritromicinas,azitromicinas,amoksicilinas,ciprofloksacinas,diklofenakas,p26_di_tret_butil_4_metilfenolis,tiametoksamas,tiaklopridas,metiokarbas,oksadiazonas,trialatas,klotianidinas,imidaklopridas,acetamipridas,pfba,pfpea,pfhxa,pfhpa,pfoa,pfnr,pfda,pfunda,pfdoda,pfbs,pfhxs,pfhps,pfos,pfds,pfosa,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,hbcdd_izo_sum,pfos_dariniai,sulfametoksazolas,trimetoprimas,venlafaksinas,odesmetilvenlafaksinas,flukonazolas,penkonazolas,ipkonazolas,tebukonazolas,klotrimazolas,imazalilas,tetrakonazolas,dimoksistrobinas,famoksadonas,metaflumizonas,metkonazolas,mikonazolas,prochlorazas
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e52f20d-3980-4d7e-81d0-1d985aa32205,ad853874-6853-42e9-b169-d3da01a89c03,,Platonis,LTR431,Platonis ties pasieniu,POINT (6245472 474426),2022-01-18,0.97,0.11,0.7,3.5,6.2,13.25,92.206,8.2,1013,0.9,0.035,0.035,16.0,16.07,23.0,0.011,0.013,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e5f0c06-f664-464f-8afd-3d11f35e9555,4e3b3c9b-b94c-4024-b831-51bc7efaa234,,Dysna,LTR325,Dysna ties Kačergiške,POINT (6138207 653812),2019-05-21,0.52,0.11,18.7,<2,3.6,9.6,103.56,8.1,391,2.6,0.03,0.008,0.09,0.128,0.26,0.014,0.035,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e62a048-43d1-4f5b-89ef-0087e0d5f7d3,fbcba6dc-4a0d-48f5-9412-20589f765ef5,,Daugyvenė,LTR99,Daugyvenė žiotyse,POINT (6210168 497646),2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e64d472-d0f0-43e5-b0f4-acf1d6adb04a,28f21dda-30b4-4459-906c-710fa39aacb9,,Kruostas,LTR1324,Kruostas žemiau Šlapaberžės,POINT (6142046 494707),2022-10-12,0.082,0.133,9.0,4.3,7.3,10.7,92.641,8.1,945,2.4,0.021,0.066,5.8,5.887,6.6,0.082,0.11,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e7467fd-1ee2-4b42-9399-38ff72de945c,5eb16828-52f5-4735-b80f-1df24a167d75,,Šyša,LTR20,Šyša žemiau Šilutės,POINT (6136687 337192),2019-12-09,24.4,0.89,6.0,11,3.4,9.3,,7.8,338,1.9,0.055,0.016,1.2,1.271,2.1,0.04,0.11,43,9.89,,,,,,,,205.0,"<0,01","<0,1",2.2,<1,"<0,8","<0,5",0.57,110,"<0,1",<2,<30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e74d91b-e226-46dd-a35e-8dfd9a4b5697,1aee9d81-09ef-496a-a20b-8d487df4e6e0,,Bartuva,LTR78,Bartuva ties Krakėmis,POINT (6232228 349444),2018-08-07,0.1,,20.0,17,4.7,5.9,,7.9,529,1.1,0.046,0.007,0.29,0.343,1.4,0.027,0.14,13,,11.0,86.0,3.8,12.0,12.0,1.82,,,,,,,1.5,0.75,0.71,260,"<0,1",<2,<30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e7d29a9-642f-44e7-9d4d-d471c1c698d7,e93179e5-66ec-4109-86e7-e4d5c736e4cb,,NERIS,LTR50,Neris aukščiau Kauno,POINT (6091399 496152),2017-01-03,343,1.12,2.7,8,3.8,12.2,89.706,8.4,453,2.5,0.044,0.15,3.1,3.294,3.8,0.039,0.078,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e8e0a6a-7067-4f0c-aed6-c360458cf9d0,ebaee2f7-0e0f-4cc0-a86b-433e2714b5e3,,Merkys,LTR70,Merkys žemiau Puvočių,POINT (5997060 518312),2019-10-07,21.9,0.45,7.5,6.5,2.7,11.2,93.411,8.2,442,3.1,0.06,0.005,1.3,1.365,1.6,0.029,0.079,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e940dc8-1596-434e-8dfd-bd908dc94f92,82e2065d-70b2-4b98-9e6e-58e1f7e37cb7,,Šiaušė,LTR1280,Šiaušė ties Slišukais,POINT (6182412 448433),2018-02-19,0.269,0.305,0.9,11,4.6,8.31,,7.99,521,2,0.198,0.016,6.83,7.044,7.28,0.027,0.058,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e96056f-f1f1-4ca3-aa1c-b2a3d29806c0,35ba10b1-503f-4a2d-937c-12233dd06ebb,,Daugyvenė,LTR1477,Daugyvenė žemiau Pakalniškių,POINT (6183190 491014),2018-07-09,0.024,,18.2,2.3,6.4,5.26,,8.36,770,2.2,0.05,0.022,1.22,1.292,1.73,0.17,0.22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e96c84f-4a0d-4e49-a170-f3118334715e,ae52d133-9a20-47a6-a6bb-e0de4baabecf,,Šata,LTR1537,Šata netoli žiočių,POINT (6238371 352787),2019-07-17,0.68,0.36,15.0,5.3,4.6,6.6,,8.0,398,1.4,0.033,0.002,0.058,0.093,0.9,0.012,0.056,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7e9e7760-5032-4e2b-b19b-9603602f84e2,36e88912-7119-4eb6-8343-8a9a9434ea39,,Šlyna,LTR1473,Šlyna ties Gervine,POINT (6133693 436188),2021-07-27,0.257,0.125,19.5,13,6.9,7.6,83.333,8.2,907,3.7,0.1,0.022,0.53,0.652,1.1,1.67,1.82,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7eaa87e7-ef8d-4644-a7cd-bc8f117db9f4,10fde747-1a3b-4307-85f0-abab1d40110b,,Kokė,LTR1076,Kokė ties keliu Nr. 230,POINT (6064963 473885),2022-02-14,0.03,0.1,2.7,2.8,5.1,5.5,40.441,6.79,600,1.5,"<0,02",0.004,7.5,7.524,9.1,0.04,0.048,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7eb75eb7-bcc4-41d0-b1cf-6ec494a13e88,3e1625c9-02ce-49d4-af1f-06a08dc6f0d8,,Šventoji,LTR1319,"Šventoji ties Šventupiu, ties keliu Nr.118",POINT (6166046 590414),2019-03-14,23.7,,3.0,3.7,4.3,11.8,87.472,8.3,455,2.4,0.02,0.004,0.59,0.614,1.8,0.008,0.03,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7eb95ed6-767b-4a03-9fc1-26652ae53a4f,3ea55ef3-a762-416e-a347-3af313f15fee,,Minija,LTR787,Minija ties Stalgėnais,POINT (6190668 367304),2020-01-15,82.9,0.67,5.6,20,2.4,10.42,82.764,8.79,286,1.7,0.037,0.013,2.89,2.94,3.54,0.019,0.067,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ebc66fc-a872-41ec-a549-b3efe420e9bf,c06be915-3dab-46e1-a69d-5be0f34ef44f,,Lakaja,LTR1348,Lakaja ties Argirdiške,POINT (6111970 617372),2018-12-03,1.049,0.365,1.3,2.9,3.1,12.35,87.403,7.62,335,2.1,0.1,0.008,0.171,0.279,0.328,0.023,0.024,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ebcafdc-3dea-4b1f-bf45-34c94eeb229c,5d3da740-5fa2-4215-af3b-8db824792644,,Mera - Kūna,LTR175,Mera-Kūna ties Pažeimene,POINT (6100003 618775),2018-05-02,1.4,0.42,15.6,10.2,4.4,9.15,92.424,8.28,401,1.6,0.022,0.004,0.69,0.716,0.731,0.029,0.051,21,,6.88,59.0,1.9,16.0,5.6,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ebd0d1c-fee9-4c13-bae3-0880c4a894f0,7cad12bf-d349-4e6e-8837-49b13a5f87b8,,Skroblus,LTR1301,Skroblus aukščiau Dubininko,POINT (5994838 519196),2018-10-01,0.45,,7.3,8,2.7,11,91.286,7.8,274,1,0.06,0.001,0.07,0.131,0.9,0.033,0.089,27,,12.8,48.0,0.8,14.0,4.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ecdebfd-c0ad-4550-8670-90cc5344fada,fcc1e471-ccd0-479d-a301-b02912d56064,,NERIS,LTR197,Neris žemiau Tuščiaulių,POINT (6080185 598871),2018-02-05,149,1.05,0.1,4.4,3.8,13.38,91.581,8.01,385,2.6,0.112,0.011,0.57,0.693,0.95,0.041,0.059,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7edb8956-28c8-4794-8042-b3c81c7160ea,13cbef70-5472-4f98-81a1-355c9290393a,,Bartuva,LTR79,Bartuva žemiau Luobos,POINT (6241993 345294),2019-12-09,38.4,0.96,6.0,58,3.6,9.6,,8.2,456,2.8,0.044,0.019,1.9,1.963,2.7,0.019,0.13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ef027e3-aa63-4f66-97e2-53f99fa94403,1b5d6cc0-3aa6-4711-94f8-bec8b58b2287,,Dubysa,LTR33,Dubysa aukščiau Seredžiaus,POINT (6105492 463701),2017-03-08,23.9,,2.2,13,4.1,13.3,96.447,8.4,503,2.4,0.036,0.015,5.5,5.551,6.1,0.035,0.09,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7ef79e8c-d106-4546-b836-be8e4564d40e,2f7400f2-b241-4ea3-82bc-caba1f72c97c,,Lokysta,LTR297,Lokysta ties Rubinavu,POINT (6150930 383445),2018-09-19,0.96,0.28,17.0,34,4.4,3.5,,7.8,512,3.4,0.49,0.1,1.4,1.99,2.6,0.21,0.41,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7efe6af1-947b-405c-8cca-416df5667714,56aa0e16-1b44-4007-824a-ceea5a23525b,, Burkštinas,LTR1690,Burkštinas žemiau Padvarių tvenkinio,POINT (6201373 329705),2020-02-04,4.03,0.37,4.0,8,1.9,9.2,,8.3,260,2,0.042,0.009,2.3,2.351,2.9,0.01,0.065,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f000102-87c8-4c9d-bf7d-18909d62b0d8,1cc4fb9e-d3e2-43c7-9c83-72b3f1ed578c,,Įstras,LTR1563,Įstras ties Talačkoniais,POINT (6210016 522398),2020-09-16,0.073,0.083,15.3,3.5,6.8,6.66,66.8,7.7,1200,1.1,0.021,0.0044,0.27,0.295,0.83,0.052,0.073,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f05594b-fa71-40ec-9d34-a2110bb06d57,dcbf6d95-2171-4f31-87ae-9495d820271f,,Gausantė,LTR1627,Gausantė ties Tamošiais,POINT (6115029 451756),2017-10-17,0.467,0.231,11.6,8.9,5.8,7.3,67.281,7.9,606,1.7,0.031,0.019,4.6,4.65,4.8,0.052,0.075,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f065e8a-3167-4d80-93ab-0c5eb69038f8,6fc6a80c-7024-4094-9bd0-06fff3773a03,,Indraja,LTR1378,Indraja ties Bikūnais,POINT (6172216 610737),2022-08-02,0.47,0.32,18.9,8.6,4.3,8.6,93.174,8.3,442,1.6,0.03,0.006,0.14,0.176,0.54,0.01,0.053,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f0fb6da-fb7d-49c7-8059-b14c8c9ec458,7c30144c-c16f-4dd2-a081-449273d5e58f,,Žeimena,LTR62,Žeimena ties Kaltanėnais,POINT (6125940 626592),2020-04-01,6.99,,4.2,2.8,4.6,13.75,105.283,8.05,342,1.7,0.046,"<0,005",0.156,0.207,1.04,0.02,0.027,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f1c7f86-0cf3-4f4e-be1c-47ab9f5c1cc6,8b558fc7-0875-4f17-a7e8-9afbcb67bcef,,Tatula,LTR92,Tatula aukščiau Biržų,POINT (6226661 539441),2021-04-19,1.01,,11.4,5,6.5,9.9,90.826,7.9,943,1.6,0.03,0.055,8,8.085,11.0,0.017,0.042,49.8,,23.0,190.0,5.59,23.0,14.2,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f1caa42-2fd8-4451-8bb3-a42a94c27e7b,67d02d1f-e719-4cb2-8115-7e064a72f417,,Mera - Kūna,LTR1468,Mera - Kūna aukščiau Milaukos,POINT (6098750 633377),2020-07-14,0.42,,12.7,2.3,4.3,11.74,111.069,7.85,424,0.8,0.024,"<0,005",0.342,0.371,0.518,0.32,0.354,"<9,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f263c52-a640-4701-b043-1bd7717d3b3e,334f9b51-7024-436c-bd0b-47900a7d1e5b,,Kupa,LTR1558,Kupa ties Kupiškiu,POINT (6189431 560028),2020-09-28,0.176,0.133,14.5,2,6.6,5.88,57.931,7.8,779,1.9,"<0,01",0.0029,0.12,0.133,1.0,0.13,0.16,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f264fe8-75d3-4f56-aa61-96c400905fd1,d038fdcf-74a4-4484-9544-d5d01e48451f,,Minija,LTR787,Minija ties Stalgėnais,POINT (6190668 367304),2020-09-21,2.93,0.36,15.0,3.7,4.6,12.0,119.641,8.28,445,2.7,0.01,0.006,0.351,0.367,0.613,0.035,0.063,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f2c7bfd-6428-4ae4-866a-af95b38b26c7,788f4d9c-d5f4-4af3-a9e9-2aadd003840f,,Žeimena,LTR62,Žeimena ties Kaltanėnais,POINT (6125940 626592),2019-12-03,4.23,,2.6,"<1,9",3.3,11.86,86.95,7.76,342,1.6,0.095,0.012,0.177,0.284,0.306,0.015,0.019,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f2ed90d-e53a-4168-a9cb-e2ffd3052c4b,552fcf5c-d2bc-4cb1-82e3-4e7f072d4dba,,Šešupė,LTR26,Šešupė ties Lenkijos pasieniu,POINT (6024841 439134),2019-03-18,2.59,0.53,6.2,9.6,4.6,10.46,84.355,8.63,439,3.0,0.04,0.006,0.91,0.956,1.4,0.014,0.046,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,7f5ad6ff-4796-4623-aa31-bfaa8afa589d,8ce2f55f-d127-41a0-9d4a-fa0024642e6a,,Žeimena,LTR62,Žeimena ties Kaltanėnais,POINT (6125940 626592),2021-11-04,4.56,,7.8,2.4,3.0,10.98,92.269,8.08,341,2.0,"<0,02","<0,005",0.023,0.048,0.428,"<0,015",0.029,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
